case_id,risc,lifecycle:transition,trace,duration
1305,7.73168015431,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",36
1306,33.3142075322,complete,"('create application', 'cancel appointment')",42
1307,3.45797193351,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",23
1308,9.0074217593,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",21
1309,4.50022120717,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",36
131,23.8264471417,complete,"('create application', 'cancel appointment')",33
1310,29.9249082442,complete,"('create application', 'cancel appointment')",50
1311,19.8113452413,complete,"('create application', 'cancel appointment')",18
1312,2.84665021929,complete,"('create application', 'in-person appointment 1', 'check documents')",62
1313,7.29723091059,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",53
1314,0.445766425434,complete,"('create application', 'check documents', 'in-person appointment 1')",12
1315,3.11771045349,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",99
1316,13.7472436162,complete,"('create application', 'cancel appointment')",28
1317,0.13503301377,complete,"('create application', 'check documents', 'in-person appointment 1')",57
1318,19.8890994559,complete,"('create application', 'cancel appointment')",13
1319,17.6498066657,complete,"('create application', 'cancel appointment')",100
132,1.55588206555,complete,"('create application', 'in-person appointment 1', 'check documents')",12
1320,49.9765500656,complete,"('create application', 'cancel appointment')",4
1321,1.13452653497,complete,"('create application', 'in-person appointment 1', 'check documents')",15
1322,3.42089403381,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",41
1323,5.99289947747,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",27
1324,8.81603845885,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",34
1325,5.47198565032,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",23
1326,3.92639729952,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",25
1327,25.3299947876,complete,"('create application', 'cancel appointment')",32
1328,16.4302281982,complete,"('create application', 'cancel appointment')",27
1329,13.0049721213,complete,"('create application', 'cancel appointment')",20
133,14.6308589042,complete,"('create application', 'cancel appointment')",57
1330,1.02976832528,complete,"('create application', 'check documents', 'in-person appointment 1')",47
1331,14.4923969357,complete,"('create application', 'cancel appointment')",5
1332,3.00704250581,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",66
1333,6.68891598289,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",43
1334,0.926824740721,complete,"('create application', 'check documents', 'in-person appointment 1')",19
1335,7.17613340072,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",27
1336,42.230751306,complete,"('create application', 'cancel appointment')",2
1337,2.42165815424,complete,"('create application', 'check documents', 'in-person appointment 1')",48
1338,2.37842398041,complete,"('create application', 'check documents', 'in-person appointment 1')",27
1339,12.1678392298,complete,"('create application', 'cancel appointment')",70
134,0.34373773257,complete,"('create application', 'check documents', 'in-person appointment 1')",75
1340,39.9426252653,complete,"('create application', 'cancel appointment')",110
1341,6.13448317078,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",28
1342,8.3193394686,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",37
1343,5.19800197919,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",38
1344,15.0773533696,complete,"('create application', 'cancel appointment')",7
1345,18.4048018173,complete,"('create application', 'cancel appointment')",41
1346,14.1357689407,complete,"('create application', 'cancel appointment')",37
1347,4.517307793,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",31
1348,3.62802672581,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",32
1349,13.8299337947,complete,"('create application', 'cancel appointment')",5
135,0.576719174804,complete,"('create application', 'check documents', 'in-person appointment 1')",76
1350,1.55242883912,complete,"('create application', 'in-person appointment 1', 'check documents')",69
1351,0.874093168649,complete,"('create application', 'check documents', 'in-person appointment 1')",27
1352,11.4709858487,complete,"('create application', 'cancel appointment')",11
1353,9.24777928267,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",20
1354,16.0492305248,complete,"('create application', 'cancel appointment')",10
1355,0.736860008854,complete,"('create application', 'check documents', 'in-person appointment 1')",84
1356,0.631851632164,complete,"('create application', 'check documents', 'in-person appointment 1')",21
1357,4.07503738979,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",84
1358,19.0047116855,complete,"('create application', 'cancel appointment')",94
1359,2.76631287734,complete,"('create application', 'in-person appointment 1', 'check documents')",12
136,2.1009229427,complete,"('create application', 'in-person appointment 1', 'check documents')",93
1360,14.0582807145,complete,"('create application', 'cancel appointment')",28
1361,28.6923814054,complete,"('create application', 'cancel appointment')",108
1362,5.23752274073,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",45
1363,30.862300581,complete,"('create application', 'cancel appointment')",76
1364,0.973468632269,complete,"('create application', 'in-person appointment 1', 'check documents')",40
1365,13.9613423388,complete,"('create application', 'cancel appointment')",10
1366,4.46376213855,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",64
1367,3.34571761802,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",36
